time,absolute_time,left_handed,right_handed,trigger_pull_amount_left,trigger_pull_amount_right,gesture_counter_UI,x_pressed,x_counter,gesture_counter,r_controller_translation_x,r_controller_translation_y,r_controller_translation_z,r_controller_rotation_x,r_controller_rotation_y,r_controller_rotation_z,r_controller_rotation_w,l_controller_translation_x,l_controller_translation_y,l_controller_translation_z,l_controller_rotation_x,l_controller_rotation_y,l_controller_rotation_z,l_controller_rotation_w,head_translation_x,head_translation_y,head_translation_z,head_rotation_x,head_rotation_y,head_rotation_z,head_rotation_w,pointer_translation_x,pointer_translation_y,pointer_translation_z,pointer_rotation_x,pointer_rotation_y,pointer_rotation_z,pointer_rotation_w,object_type,object_translation_x,object_translation_y,object_translation_z,object_rotation_x,object_rotation_y,object_rotation_z,object_rotation_w,activity
20.08387756,15:25:6:714,0,0,0,0,0,FALSE,0,0,-0.4,0.864,0.223,-0.124,0.069,0.988,0.066,-0.063,0.617,0.07,0.164,-0.089,0.968,0.166,-0.081,1.261,-0.192,0,0.001,1,0.015,-0.406,0.868,0.277,0.146,-0.135,-0.037,0.979,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20.09762573,15:25:6:728,0,0,0,0,0,FALSE,0,0,-0.4,0.864,0.223,-0.124,0.069,0.988,0.066,-0.063,0.617,0.07,0.164,-0.09,0.968,0.166,-0.081,1.261,-0.192,0,0.001,1,0.015,-0.406,0.868,0.277,0.147,-0.135,-0.037,0.979,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20.111866,15:25:6:742,0,0,0,0,0,FALSE,0,0,-0.4,0.864,0.223,-0.124,0.068,0.988,0.066,-0.063,0.617,0.07,0.164,-0.09,0.968,0.166,-0.081,1.261,-0.192,-0.001,0.001,1,0.015,-0.405,0.868,0.277,0.147,-0.135,-0.038,0.979,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20.12564278,15:25:6:756,0,0,0,0,0,FALSE,0,0,-0.4,0.864,0.223,-0.123,0.068,0.988,0.067,-0.063,0.617,0.07,0.164,-0.09,0.968,0.166,-0.081,1.261,-0.192,-0.001,0.001,1,0.015,-0.405,0.868,0.277,0.147,-0.135,-0.039,0.979,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20.13984299,15:25:6:770,0,0,0,0,0,FALSE,0,0,-0.4,0.864,0.223,-0.123,0.068,0.988,0.067,-0.063,0.617,0.07,0.164,-0.089,0.968,0.166,-0.081,1.261,-0.192,-0.001,0.001,1,0.015,-0.405,0.868,0.277,0.147,-0.135,-0.039,0.979,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20.15345955,15:25:6:783,0,0,0,0,0,FALSE,0,0,-0.4,0.864,0.223,-0.123,0.069,0.988,0.066,-0.063,0.617,0.07,0.164,-0.09,0.968,0.166,-0.081,1.261,-0.192,-0.001,0.001,1,0.015,-0.405,0.868,0.277,0.146,-0.135,-0.038,0.979,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20.16868591,15:25:6:799,0,0,0,0,0,FALSE,0,0,-0.4,0.864,0.223,-0.124,0.07,0.988,0.065,-0.063,0.617,0.07,0.164,-0.09,0.968,0.166,-0.081,1.261,-0.192,-0.001,0.001,1,0.015,-0.406,0.868,0.276,0.146,-0.135,-0.037,0.979,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20.18164444,15:25:6:812,0,0,0,0,0,FALSE,0,0,-0.4,0.864,0.223,-0.124,0.07,0.988,0.065,-0.063,0.617,0.07,0.164,-0.09,0.968,0.166,-0.081,1.261,-0.192,-0.001,0.001,1,0.015,-0.406,0.868,0.276,0.145,-0.135,-0.036,0.979,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20.19526672,15:25:6:825,0,0,0,0,0,FALSE,0,0,-0.4,0.864,0.223,-0.124,0.07,0.988,0.065,-0.063,0.617,0.07,0.164,-0.09,0.968,0.165,-0.081,1.261,-0.192,-0.001,0.001,1,0.015,-0.406,0.868,0.276,0.146,-0.135,-0.037,0.979,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20.2095623,15:25:6:840,0,0,0,0,0,FALSE,0,0,-0.4,0.864,0.223,-0.124,0.069,0.988,0.066,-0.063,0.617,0.07,0.164,-0.09,0.968,0.165,-0.081,1.261,-0.192,-0.001,0.001,1,0.015,-0.406,0.868,0.277,0.146,-0.135,-0.038,0.979,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20.22324181,15:25:6:853,0,0,0,0,0,FALSE,0,0,-0.4,0.864,0.223,-0.123,0.069,0.988,0.066,-0.063,0.617,0.07,0.164,-0.09,0.968,0.165,-0.081,1.261,-0.192,-0.001,0.001,1,0.015,-0.406,0.868,0.277,0.146,-0.135,-0.038,0.979,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20.23766518,15:25:6:868,0,0,0,0,0,FALSE,0,0,-0.4,0.864,0.223,-0.123,0.069,0.988,0.066,-0.063,0.617,0.07,0.164,-0.09,0.968,0.165,-0.081,1.261,-0.192,-0.001,0.001,1,0.015,-0.406,0.868,0.277,0.147,-0.135,-0.038,0.979,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20.25113869,15:25:6:881,0,0,0,0,0,FALSE,0,0,-0.4,0.864,0.223,-0.124,0.069,0.988,0.066,-0.063,0.617,0.07,0.164,-0.09,0.968,0.165,-0.081,1.261,-0.192,-0.001,0.001,1,0.015,-0.406,0.868,0.277,0.147,-0.135,-0.038,0.979,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20.26636124,15:25:6:896,0,0,0,0,0,FALSE,0,0,-0.4,0.864,0.223,-0.123,0.069,0.988,0.066,-0.063,0.617,0.07,0.164,-0.09,0.968,0.165,-0.081,1.261,-0.192,-0.001,0.001,1,0.015,-0.406,0.868,0.277,0.147,-0.135,-0.037,0.979,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20.27909279,15:25:6:909,0,0,0,0,0,FALSE,0,0,-0.4,0.864,0.223,-0.124,0.069,0.988,0.066,-0.063,0.617,0.07,0.164,-0.09,0.968,0.166,-0.081,1.261,-0.192,-0.001,0.001,1,0.015,-0.406,0.868,0.277,0.146,-0.135,-0.037,0.979,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20.29286575,15:25:6:923,0,0,0,0,0,FALSE,0,0,-0.4,0.864,0.223,-0.124,0.069,0.988,0.066,-0.063,0.617,0.07,0.164,-0.09,0.968,0.166,-0.081,1.261,-0.192,-0.001,0.001,1,0.015,-0.406,0.868,0.277,0.146,-0.135,-0.037,0.979,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20.30731201,15:25:6:937,0,0,0,0,0,FALSE,0,0,-0.4,0.864,0.223,-0.124,0.07,0.988,0.065,-0.063,0.617,0.07,0.164,-0.09,0.968,0.166,-0.081,1.261,-0.192,-0.001,0.001,1,0.015,-0.406,0.868,0.277,0.146,-0.135,-0.037,0.979,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
